Row, Timestamp, Series 1
1024, 180.968, 0      
1025, 180.978, 0      
1026, 180.988, 0      
1027, 180.998, 0      
1028, 181.008, 0      
1029, 181.018, 0      
1030, 181.028, 0      
1031, 181.038, 0      
1032, 181.048, 0      
1033, 181.058, 0      
1034, 181.068, 0      
1035, 181.078, 0      
1036, 181.088, 0      
1037, 181.098, 0      
1038, 181.108, 0      
1039, 181.118, 0      
1040, 181.128, 0      
1041, 181.138, 0      
1042, 181.148, 0      
1043, 181.158, 0      
1044, 181.168, 0      
1045, 181.178, 0      
1046, 181.188, 0      
1047, 181.198, 0      
1048, 181.208, 0      
1049, 181.218, 0      
1050, 181.228, 0      
1051, 181.238, 0      
1052, 181.248, 0      
1053, 181.258, 0      
1054, 181.268, 0      
1055, 181.278, 0      
1056, 181.288, 0      
1057, 181.298, 0      
1058, 181.308, 0      
1059, 181.318, 0      
1060, 181.328, 0      
1061, 181.338, 0      
1062, 181.348, 0      
1063, 181.358, 0      
1064, 181.368, 0      
1065, 181.378, 0      
1066, 181.388, 0      
1067, 181.398, 0      
1068, 181.408, 0      
1069, 181.418, 0      
1070, 181.428, 0      
1071, 181.438, 0      
1072, 181.448, 0      
1073, 181.458, 0      
1074, 181.468, 0      
1075, 181.478, 0      
1076, 181.488, 0      
1077, 181.498, 0      
1078, 181.508, 0      
1079, 181.518, 0      
1080, 181.528, 0      
1081, 181.538, 0      
1082, 181.548, 0      
1083, 181.558, 0      
1084, 181.568, 0      
1085, 181.578, 0      
1086, 181.588, 0      
1087, 181.598, 0      
1088, 181.608, 0      
1089, 181.618, 0      
1090, 181.628, 0      
1091, 181.638, 0      
1092, 181.648, 0      
1093, 181.658, 0      
1094, 181.668, 0      
1095, 181.678, 0      
1096, 181.688, 0      
1097, 181.698, 0      
1098, 181.708, 0      
1099, 181.718, 0      
1100, 181.728, 0      
1101, 181.738, 0      
1102, 181.748, 0      
1103, 181.758, 0      
1104, 181.768, 0      
1105, 181.778, 0      
1106, 181.788, 0      
1107, 181.798, 0      
1108, 181.808, 0      
1109, 181.818, 0      
1110, 181.828, 0      
1111, 181.838, 0      
1112, 181.848, 0      
1113, 181.858, 0      
1114, 181.868, 0      
1115, 181.878, 0      
1116, 181.888, 0      
1117, 181.898, 0      
1118, 181.908, 0      
1119, 181.918, 0      
1120, 181.928, 0      
1121, 181.938, 0      
1122, 181.948, 0      
1123, 181.958, 0      
1124, 181.968, 0      
1125, 181.978, 0      
1126, 181.988, 0      
1127, 181.998, 0      
1128, 182.008, 0      
1129, 182.018, 0      
1130, 182.028, 0      
1131, 182.038, 0      
1132, 182.048, 0      
1133, 182.058, 0      
1134, 182.068, 0      
1135, 182.078, 0      
1136, 182.088, 0      
1137, 182.098, 0      
1138, 182.108, 0      
1139, 182.118, 0      
1140, 182.128, 0      
1141, 182.138, 0      
1142, 182.148, 0      
1143, 182.158, 0      
1144, 182.168, 0      
1145, 182.178, 0      
1146, 182.188, 0      
1147, 182.198, 0      
1148, 182.208, 0      
1149, 182.218, 0      
1150, 182.228, 0      
1151, 182.238, 0      
1152, 182.248, 0      
1153, 182.258, 0      
1154, 182.268, 0      
1155, 182.278, 0      
1156, 182.288, 0      
1157, 182.298, 0      
1158, 182.308, 0      
